966,6.06
967,5.83
968,6.81
969,5.53
970,5.73
971,5.98
972,7.37
973,3.52
974,5.66
975,7.39
976,6.59
977,7.00
978,5.60
979,5.32
980,6.05
981,6.62
982,6.82
983,7.67
984,5.57
985,3.35
986,5.93
987,7.22
988,4.32
989,2.11
990,7.28
991,8.36
992,6.56
993,7.37
994,6.47
995,6.33
996,6.05
997,4.89
998,3.80
999,7.49
1000,6.57
