504,47.13
505,97.21
506,50.17
507,23.39
508,51.91
509,103.91
510,27.74
511,60.42
512,50.62
513,27.68
514,52.05
515,75.46
516,59.07
517,45.33
518,62.68
519,71.25
520,22.07
521,60.67
522,95.38
523,40.39
524,52.72
525,59.13
526,110.71
527,45.96
528,72.34
529,47.27
530,122.12
531,80.88
532,54.65
533,109.40
534,90.80
535,66.51
536,113.32
537,35.59
538,47.52
539,78.71
540,24.53
541,28.15
542,145.69
543,31.21
544,44.26
545,114.67
546,38.62
547,46.93
548,97.04
549,37.62
550,121.25
551,43.85
552,51.12
553,39.69
554,121.83
555,28.00
556,58.61
557,98.69
558,123.89
559,54.68
560,70.98
561,133.28
562,43.40
563,50.59
564,85.36
565,125.24
566,53.41
567,98.11
568,49.64
569,95.57
570,49.86
571,96.52
572,62.97
573,118.07
574,36.62
575,91.20
576,115.06
577,41.23
578,53.93
579,90.80
580,41.38
581,59.00
582,106.02
583,38.02
584,57.29
585,35.53
586,98.86
587,52.69
588,109.41
589,107.64
590,51.92
591,104.71
592,114.11
593,35.87
594,86.14
595,26.67
596,45.45
597,105.16
598,111.17
599,82.64
600,92.53
601,37.82
602,122.05
603,72.01
604,20.47
605,125.14
606,93.50
607,38.46
608,115.71
609,6.71
610,16.55
611,129.06
612,5.08
613,8.81
614,8.59
615,5.33
616,5.12
617,17.85
618,19.46
619,11.19
620,15.66
621,14.23
622,16.05
623,12.21
624,16.28
625,20.56
626,15.41
627,17.16
628,16.86
629,14.21
630,5.43
631,18.06
632,15.24
633,15.35
634,12.93
635,13.86
636,15.24
637,8.62
638,17.96
639,14.86
640,14.07
641,8.75
642,15.48
643,18.20
644,12.02
645,34.03
646,11.79
647,31.23
648,10.91
649,23.29
650,13.15
651,37.33
652,25.59
653,41.30
654,15.58
655,114.17
656,24.85
657,70.75
658,75.95
659,117.93
660,8.24
661,70.14
662,20.04
663,31.96
664,30.13
665,11.22
666,87.67
667,113.87
668,101.15
669,134.38
670,24.48
671,76.15
672,92.58
673,52.79
674,58.01
675,70.01
676,54.89
677,68.07
678,62.74
679,47.91
680,50.52
681,67.67
682,61.44
683,66.29
684,44.43
685,60.19
686,60.52
687,56.35
688,50.78
689,60.01
690,62.59
691,55.25
692,59.70
693,64.58
694,18.07
695,14.27
696,16.41
697,16.99
698,14.38
699,8.41
700,18.86
701,9.20
702,9.57
703,12.18
704,13.75
705,11.61
706,14.86
707,14.71
708,13.77
709,12.30
710,8.98
711,7.98
712,7.45
713,11.05
714,16.89
715,13.16
716,7.13
717,15.78
718,10.91
719,13.65
720,7.16
721,13.47
722,18.66
723,16.22
724,18.83
725,7.23
726,15.57
727,16.95
728,22.78
729,16.39
730,9.38
731,16.23
732,8.97
733,17.68
734,15.17
735,17.29
736,7.13
737,15.45
738,18.21
739,16.61
740,12.83
741,16.56
742,14.13
743,17.18
744,9.01
745,18.56
746,19.23
747,8.46
748,15.36
749,16.76
750,8.06
751,15.16
752,14.02
753,17.08
754,14.74
755,19.15
756,18.84
757,18.71
758,15.44
759,17.81
760,19.76
761,19.36
762,14.44
763,21.11
764,14.94
765,10.37
766,13.10
767,12.31
768,17.95
769,20.55
770,14.22
771,14.34
772,17.62
773,13.75
774,12.46
775,18.45
776,13.65
777,20.52
778,14.74
779,17.52
780,15.57
781,14.10
782,13.87
783,8.15
784,14.71
785,6.18
786,11.80
787,21.20
788,7.24
789,16.00
790,14.78
791,7.03
792,5.98
793,15.44
794,21.19
795,7.07
796,8.80
797,18.87
798,12.67
799,7.65
800,22.54
801,19.63
802,13.08
803,11.47
804,16.46
805,7.87
806,9.79
807,12.32
808,14.57
809,19.02
810,5.65
811,10.10
812,7.84
813,12.34
814,6.87
815,18.60
816,14.19
817,5.15
818,14.75
819,21.39
820,14.24
821,23.48
822,9.40
823,23.52
824,8.37
825,19.85
826,16.84
827,18.98
828,7.24
829,7.81
830,12.77
831,18.53
832,20.15
833,21.63
834,19.51
835,20.75
836,7.81
837,21.73
838,21.18
839,16.73
840,7.17
841,21.33
842,22.27
843,13.49
844,21.50
845,14.76
846,12.68
847,6.36
848,6.33
849,7.01
850,24.50
851,23.19
852,20.81
853,8.17
854,16.69
855,19.09
856,13.68
857,18.22
858,17.64
859,16.41
860,10.75
861,18.64
862,17.43
863,12.27
864,15.98
865,8.81
866,7.74
867,18.37
868,19.53
869,9.20
870,17.73
871,7.75
872,14.33
873,9.73
874,17.28
875,15.70
876,17.14
877,17.38
878,8.37
879,13.70
880,12.98
881,16.03
882,12.48
883,6.85
884,15.80
885,12.62
886,20.13
887,12.47
888,17.80
889,13.70
890,12.38
891,17.96
892,12.32
893,13.52
894,19.71
895,7.47
896,12.31
897,16.06
898,14.86
899,13.85
900,19.61
901,6.26
902,16.85
903,20.87
904,24.88
905,15.01
906,20.76
907,14.24
908,24.39
909,5.93
910,17.54
911,5.91
912,20.69
913,5.64
914,20.97
915,21.49
916,44.86
917,23.31
918,44.82
919,43.62
920,41.92
921,45.07
922,58.57
923,35.41
924,40.64
925,40.43
926,35.23
927,26.06
928,38.38
929,32.65
930,29.66
931,45.39
932,42.45
933,47.64
934,46.33
935,37.07
936,23.87
937,46.28
938,38.14
939,32.50
940,52.47
941,44.83
942,41.83
943,31.59
944,28.83
945,42.63
946,44.30
947,37.11
948,31.72
949,38.33
950,28.45
951,43.69
952,30.91
953,28.77
954,42.09
955,22.34
956,29.00
957,28.00
958,40.15
959,28.06
960,37.46
961,35.35
962,24.52
963,36.63
964,36.44
965,27.50
966,38.59
967,41.01
968,50.96
969,27.49
970,27.09
971,47.75
972,36.37
973,36.36
974,40.90
975,37.07
976,28.91
977,37.11
978,61.50
979,40.12
980,35.20
981,58.43
982,35.08
983,37.59
984,27.02
985,40.47
986,34.85
987,37.88
988,34.82
989,33.70
990,62.81
991,23.33
992,27.36
993,26.72
994,50.52
995,27.14
996,34.91
997,29.82
998,32.09
999,25.23
1000,31.22
